temperature,vibration_rms,acoustic_db,pressure_bar,humidity,load_percent,operating_hours,speed_rpm,distance_km,days_since_last_maintenance,weekday,month,maintenance_type,failure_within_30d
53.54880245394876,3.289183673118725,43.2372687863169,4.519640327508645,42.25541960953857,59.572516796424644,1992.0316220107063,1585.75436419783,3158.8728382235595,103.6144403105057,4,1,None,0
63.61395605508414,1.8210765087016747,42.795489056945726,3.4058236747323964,78.34440168261904,52.86073360382044,10494.796887295732,1860.8008197177721,19528.72665065142,44.59076648410767,3,9,Minor,0
75.38036566465969,2.78033054764904,39.417745724079765,5.523219011176937,33.97981928317715,99.92682434492342,30674.743878381236,1145.2853115573644,35131.33359969421,85.23233195371871,4,4,None,1
59.64173960890049,3.609526045208601,49.93930791203255,6.082378711323443,69.08369361633552,80.2589339431141,5971.261621758716,1648.8443798253857,9845.681165503875,163.0270488929092,0,8,Minor,0
75.64643655814007,1.4446262661587577,47.296020907997644,6.61598167991793,62.492650255291224,64.34028717278463,2416.3833138508962,1575.3049495879006,3806.54059441093,82.26265835390268,4,4,None,0
33.80254895910255,3.2008450931157095,49.58884098897569,5.305172634580508,20.334200336213037,44.5391561188411,6816.600623414398,1425.8320949508359,9719.327947326125,8.840410723658263,6,12,None,0
68.21902504375224,3.1007910726448062,43.44801931762243,4.2335202270914305,79.59057308752928,75.92021545041783,9385.230507325652,1565.2453471440592,14690.188383465957,90.59773624445045,2,6,None,0
60.870470682381715,3.0412874555874394,41.71582265652785,3.302903856710545,65.38636223801441,78.50208825616386,1868.38300684192,1648.1657951659836,3079.4049641462243,2.93106677726126,5,4,None,0
57.009926495341325,4.037158898658243,39.608424666853864,6.041666733083351,60.94697518104748,88.9843556501881,10160.597373489183,1616.6325424965605,16425.95236518769,51.40065155359077,3,2,Minor,0
60.91760776535502,3.3344385148485216,46.7945879187033,3.2037234332224642,44.31948246059824,57.314611175161815,7082.850560892295,1931.7001211832599,13681.943286798567,78.01753990110083,4,1,None,0
40.124310853991076,4.478071898356444,39.801033877358826,4.659395922256233,53.312185334857375,98.88568482880578,7581.217391610235,1525.496317558737,11565.119213513666,124.16620466883431,3,8,None,0
57.80328112162488,2.006410484405964,54.24331534483275,4.7756931720563545,35.19625374004821,66.36794435883697,2922.1274105668995,1505.3810366580653,4398.915190566147,84.67661374265356,3,6,None,0
63.57112571511746,3.135924567218348,38.461787094532795,4.930544862148981,22.129004308741848,57.75662527956962,1349.875624767103,1463.740242866045,1975.8672748355539,19.77743060950889,2,1,None,0
74.77894044741517,3.0844667863899473,46.36830059606251,5.03580260003584,70.16129950675838,60.90696004008747,7813.633283192916,1610.5957674291776,12584.604694154259,322.9742607682855,0,5,None,0
54.81729781726352,1.93074550624492,52.834273536068935,5.138147556367575,73.7890696208703,71.17516317802743,7059.617914442981,1493.5883477028106,10544.163056246052,126.0814438937273,4,3,None,0
51.91506397106812,3.956295002091346,47.995448796319046,2.5846367379214703,29.748238196854395,96.20209387042763,3300.0650692673375,1502.6418290129534,4958.815811545631,45.745590455502565,1,2,Major,0
54.982429564154636,5.3246733058528175,45.878368562458895,5.014655909870127,67.22336575074398,84.10952787516403,2806.60715049421,1503.5659720012513,4219.919008258489,405.55471834192247,6,3,None,0
69.15402117702074,2.982993925516169,40.15758176519052,2.7704244258881228,64.46916039713952,74.62657896782693,3412.4206945264987,1473.0782861019813,5026.762828152027,257.0373200017676,3,2,None,0
63.287511096596845,3.505021088273767,38.09115405716148,5.732218073090995,30.702500116165428,49.76862327879171,5384.926651048645,1378.2654395695185,7421.858297757177,18.586726727663002,0,10,None,0
54.70239796232961,3.0845184758153272,48.85025054458793,4.444874844196388,45.30972815448763,48.9611986534523,29453.557844882867,1583.6213076393822,46643.28178894559,127.85464679840364,1,2,None,1
65.13267433113356,2.286415330092824,52.53073620387473,2.8429632747766496,45.3654752500462,70.13181482881384,11536.642813021264,1442.9904869966763,16647.26583106826,98.53660922160155,3,1,Minor,0
60.9707754934804,1.1792397221979838,42.805750047609145,4.1857953226146245,65.59785549831491,83.72252227609894,15270.288243603462,1622.7359005640888,24779.64494485708,25.703383694939035,1,3,Minor,0
69.68644990532889,2.2942265169046347,39.30469246191824,4.429924660815346,70.25965434656334,85.0607303653066,5636.085108738444,1522.1535257855994,8578.986819893937,31.90657784358652,4,3,Minor,0
52.979469061226474,1.6080416190482687,32.709152847254906,6.190699617555005,25.68650728348226,53.554863032575504,5974.470205124974,1422.6850247341906,8499.78929155191,99.55131626354353,4,4,None,0
56.723378534022316,4.704102078059118,40.096175781687315,5.196637741750245,53.77815409425217,46.0059707708352,1828.5123397174857,1812.966081007013,3315.030850610574,46.50705762000668,5,3,Minor,0
56.078918468678424,2.884890306076761,44.4317157875048,5.34444494435058,65.70490981573312,63.06765935522736,10213.662387799825,1479.5374828906047,15111.496340339796,216.09464362364534,3,8,None,0
45.364850518678814,2.6540806709528293,52.99561620418367,6.181221634220601,67.1714356439095,95.09035259464446,4379.695648112719,1624.5646029123614,7115.098521453236,12.342204550435724,3,12,None,0
62.96120277064576,3.889153824787806,48.365668461164844,4.903855712075511,28.879611465824535,72.72203516016293,10852.233653175848,1360.0034188015798,14759.07486995271,294.4519049635032,5,4,Major,0
62.610552721798896,1.878248897144112,46.525427023533766,5.754187961032403,51.53030858904765,59.20598600990646,4208.2637901733615,1094.892133773764,4607.594920705779,220.32490467416545,4,10,Minor,0
60.05113456642461,2.2331359619954476,42.99940169349435,5.683861113931992,71.45352238176218,59.4182601003473,918.9529667873294,1386.6001664645905,1274.2203367204404,161.0151981316556,0,1,None,0
57.65412866624853,3.068072269248621,42.08417141372022,3.7135305064305877,39.111114595117044,47.925222713331095,1520.1240383290433,1072.5102587200413,1630.348625634836,36.54964591616526,1,2,None,0
45.84629257949586,4.0287689914234805,52.02823798753982,6.4729835776298295,45.50701393470783,68.39342416636947,13352.23286552794,1452.6274266361504,19395.81966729848,150.61418833311305,3,7,None,0
55.79354677234641,3.501685045168788,46.00369270379195,3.5796982199293055,68.26151068017995,87.48176071089031,2393.897836982507,1793.7294029078107,4294.004937752932,69.31488991546625,3,6,None,0
56.572854834732304,3.248325142515882,34.48699654039489,5.917366649477848,25.359171271025737,98.11352149164048,2456.0546291021114,1318.94299558467,3239.396049827534,120.5352817540543,2,9,Major,0
51.97722730778381,3.0781177352360163,41.63230176051378,3.4829269630943673,71.5695973933387,70.09569999747853,21202.18602901331,1078.7912284811623,22872.732312725406,44.97271258438889,1,6,None,0
58.387142883339905,3.400235855526775,40.708919841141864,5.601236788151673,38.669403003848544,50.03289495056131,8575.037430988767,1800.0513982025054,15435.50811729015,216.84269777898578,5,2,Minor,0
64.04050856814538,3.201652905129255,42.26867995411268,6.861914878150173,20.08701899546763,80.97702398817188,971.0841193571309,1404.9290473351496,1364.3042866907067,4.970673373388294,6,8,Major,0
78.8618590121053,1.9700277252230642,47.81455330142543,4.787021343449789,34.0495487033815,85.40748056471773,1240.0041812959555,1496.8523235662624,1856.1031400047318,141.10835561066406,4,9,Minor,0
61.74577812831839,3.046079221633151,44.46277559102875,4.743644357146854,25.370038453730388,44.30198496538613,2543.6725877774998,1657.6559938262155,4216.534111460813,211.67250664534873,5,5,Major,0
62.57550390722764,1.9263113410822474,44.61567296498169,5.610439999316849,25.543094419774647,91.00834777787372,7211.13198656112,1604.6345529978298,11571.231551863857,124.76021551079455,3,6,None,0
59.25554084233833,3.0810825429008237,51.567365806626185,4.670603544037457,61.57014404855549,89.75934339975144,11181.284738447417,1650.1024839223737,18450.26572035541,25.58196598568678,3,4,None,0
40.812287847009586,2.5193520585117586,41.517694551066555,6.818278703742822,32.838580138343886,68.35246324234708,2567.1144357515304,1680.0857979090847,4312.972505113539,40.25350262678675,4,11,None,0
59.73486124550783,5.539381622782861,54.32099762943675,5.192192249458696,76.08454177861896,73.6253511169521,16361.37451038713,1150.777073482109,18828.294677208076,86.8093365648819,6,2,Minor,0
60.60230209941027,2.960105616248288,41.64346204314457,4.679830491779274,50.98667279547824,82.80448382265516,924.9047434448694,1217.130451971996,1125.729728420097,47.95867437835845,1,12,None,0
84.63242112485287,1.5957604337384113,45.445990983062856,4.4597144721043165,47.605895477295114,80.60488750377155,1861.503313904194,1734.2339325257683,3228.2822124818204,0.5914256480375766,0,5,Minor,0
58.076390352188774,2.8658197893230755,43.59398202298617,4.06705152982698,46.0570110932091,40.99215869159254,28177.412866171602,1343.6521713816626,37860.641981549066,4.983433349375668,4,5,None,0
63.015473423336125,3.519358745637888,45.617095667504806,4.372245013242511,61.55525838029791,47.34611823090915,1157.8468818186723,1365.470831007288,1581.0061438961397,175.20243155163374,0,1,Minor,0
59.65288230294757,4.673363946152524,47.22295997536565,4.649326606341403,47.13576575141651,49.75543334687474,17522.005766521113,1247.4314955671364,21857.50185866742,10.490315368590158,3,12,Minor,0
48.31321962380468,2.4105476000612818,47.16917620044438,4.51236092650142,27.71602137351151,85.34055334432593,9737.412070868126,1419.0104221305037,13817.489213141242,315.76713078934404,0,5,Minor,0
71.4282281451502,1.41757202597636,41.2344133468971,4.341824725862896,72.8103308384454,66.4050137735428,607.1653339364989,1430.1367872631058,868.3294800134754,70.16603805733455,0,1,Minor,0
67.51933032686775,3.816837011430981,39.385426612762146,7.0988412303524395,45.70372093553952,72.7301575832095,5288.644110370656,1312.5078624629684,6941.386976629957,170.35068999469894,4,3,None,0
67.91031947043047,1.6194012941003488,57.515858954528554,3.9699049235105104,24.440274541970147,86.36124621372905,5854.76067954199,1289.3834510248512,7549.031529912453,16.092988822842994,5,11,None,0
50.906125452052606,2.563844558492515,42.58007830199723,5.146632587646175,51.76195924986567,60.45893614384545,21522.424704823166,1563.7326184351411,33655.3175387463,313.2684997546294,3,9,Minor,0
74.02794310936099,2.7423795144890057,48.49606219335993,5.592521009760872,58.8408115073422,84.93341363912639,4373.067696597911,1338.4661466223142,5853.203068783925,4.12722787618331,1,4,Major,0
45.98148937207719,2.930366546699892,36.96179344738402,5.6301079955837325,36.53494784946551,66.53795647777358,4735.759282566944,1378.7375486043477,6529.369144026633,5.166082236103245,2,9,None,0
65.8685709380027,3.6891644570743356,43.60193640047662,4.941392924217528,68.02042446043055,62.6308112664524,954.6276266723061,1062.744330645184,1014.5250981232606,6.735854365087494,0,6,None,0
81.90455625809979,2.3163657177136123,44.364003080087784,4.75929742815269,60.18655076224182,59.98223584328441,8154.843599981239,1887.640048506205,15393.409368629102,13.098545931026807,3,1,Minor,0
50.09463674869312,2.7262707478332393,47.364075349639165,5.4515474912395065,59.02047015586601,97.89668892954298,1894.8671288642597,1688.3648058949402,3199.226972221609,80.05815697090475,2,12,None,0
54.33702270397228,2.9857296470506114,31.387729295040305,5.266521649978201,45.24949717206765,86.31840464253872,645.631647938997,1401.0387893346117,904.5549823845627,186.29685929545607,1,3,None,0
60.99651365087641,3.1495979575187882,45.83070306539165,4.741041165232486,77.71491808467727,41.21175644641176,46260.008658761784,1320.183812868456,61071.71461445192,40.24797311419933,2,3,None,0
54.96524345883801,3.0978271747079225,39.25129272316053,3.4381214282755694,36.45135007695486,97.44492919109211,2513.628116381412,1502.177759446625,3775.9162519478696,164.34512916061118,1,4,None,0
44.493365689338674,3.4360057752225797,46.62172855597462,4.532076277666753,54.662330060927154,86.5263777836004,1216.386006382279,1496.693282080469,1820.5567641690475,178.49881391677243,5,10,None,0
60.68562974806027,3.8438395096417373,39.818354015809184,3.8534498362925422,38.54330944835705,48.95048286725533,9618.203953834169,1244.8066860970705,11972.804589978054,286.6782851356941,2,4,None,0
49.37696286273895,3.392634115650968,40.72258652037209,4.3328404499336735,64.68828517829324,44.58028752467903,13793.501441305938,989.892754215528,13654.08713201019,19.41081277533162,1,8,Minor,0
64.73592430635182,3.4535855235092185,43.63186194803366,5.0332232385169595,22.86748903220729,58.4916456195672,529.7807818690228,1394.7848184966663,738.9301916822069,17.47726710802329,5,3,Major,0
50.80575765766197,1.4177768332535223,39.73835265198402,5.358736143996616,22.753632072502953,77.45089176076371,890.9688558440465,1187.3250938200972,1057.8696803558173,15.626034589709175,6,11,None,0
75.4993440501754,3.0502276991656805,42.622327766323224,6.780452751292406,68.65165817112748,76.99280134896804,756.0137011379262,1534.2759893447083,1159.9336692715463,53.42526108125093,6,4,None,0
52.16746707663763,3.4795075480016084,39.033121157283425,4.462593621096186,46.05608966382026,56.55100750895323,384.78137988632864,1535.616313332135,590.8765640198957,80.66322924621944,0,12,None,0
56.77938483794324,3.7289411945704503,35.834147741506364,5.77462563527515,40.47080327602134,66.74049871944507,8617.698764066525,1305.3574603316183,11249.177372564804,74.30050516665464,2,12,None,0
68.1351721736967,2.307649225766206,50.0897852621468,5.305960024437836,56.451611730520305,52.71340934282413,7099.939103824626,1393.0831464689095,9890.80550649366,35.65497885163588,1,3,None,0
47.69135683566045,2.340960725111355,38.51975653588036,6.29599767063979,62.113960632138415,43.03472111000425,8696.790349896855,1852.6083383956168,16111.746319497448,116.73686207099254,3,7,None,0
62.27459934604129,2.4258993247164016,44.106595561960084,5.576228719595626,32.072080810664396,71.01822804561272,5636.369840906563,1655.0257052541924,9328.336971019844,49.54837775042644,4,6,None,0
73.07142754282428,3.5364138998913432,48.76445540746892,3.9915185727136837,31.12587448428389,60.819468055122286,13608.377749261794,1409.5494458582193,19181.681315501286,54.70046749644273,5,1,Minor,0
43.92516765438772,4.033881054924208,41.925279487419786,3.2769539707087687,77.48904486559289,72.5729459378758,6329.049579035196,1958.3918653871958,12394.759211214785,13.382878211688796,2,10,None,0
61.84633858532304,2.5925398927083982,40.87417050127231,5.311261699667504,55.37985838307416,96.7904393482271,20081.49386352642,1260.612517605671,25314.982536582873,107.64663157850914,5,1,None,0
62.598827942484235,3.907962313627049,46.131190443337104,4.471549002099609,43.406988637656085,48.602218701719266,5318.787666410793,1337.461055036689,7113.671363833908,127.80286490121647,2,6,Major,0
67.81822871777311,3.123479809164594,50.58966911363576,4.019686254049403,68.08650168017039,40.11772109865732,12510.313274348218,1477.8971658584146,18488.956532160133,170.23342480883758,2,3,None,0
47.63049289121918,2.875714222837564,39.153423674567655,3.7324222954669226,51.50953752667503,44.61269279692751,4185.349950063554,1193.7985869247368,4996.464856171388,281.2203674633381,2,9,Minor,0
46.795433869157236,2.788615770182031,44.24926083991281,5.160975497587155,34.49976862247488,67.76249776609774,4570.607202508559,1858.0618329255694,8492.470796275862,174.29438460900278,4,12,None,0
65.21941565616898,3.746611364602157,36.33752702516336,6.5077076993133645,32.40411833849443,82.4159217881394,15123.382104089495,1536.630407741856,23239.048809042928,32.262243669357275,2,12,None,0
62.96984673233186,3.32557781678707,43.033994981589046,4.591327654293958,43.8115559701893,74.84581619903133,911.2629488148305,1342.010228620041,1222.9241982719634,32.2483475629383,5,2,None,0
62.504928503458764,5.2758254276476375,45.171023422690375,5.590270311075322,71.59375161559278,69.69367644242482,6657.7615740850015,1589.5573902809524,10582.89411281536,295.93564549867625,0,12,None,0
63.46448209496975,2.1477753570026756,40.72687679122467,4.897733649782407,23.686874962655537,61.237787865544746,10366.847294232564,1529.2111696595782,15853.098676495614,187.35407945533825,0,3,Minor,0
