ambient_temp,humidity,speed_kmh,distance_km_since_depot,days_since_maintenance,axle_load_tons,brake_usage_pct,vibration_rms,bearing_temp,error_count_24h,curve_ratio,temperature_diff,stress_index,train_line,shift,environment_mode,failure_within_30d
19.81456065357078,76.64340971902313,261.6817463898137,387.82482246976105,22.403962927932756,16.881865019793516,2.7022173926571713,0.3977486892754783,51.704755731620736,1,0.1385757230412486,31.890195078049956,0.39108496157764017,ICE3,day,normal,0
23.643493752940298,66.35971555885837,242.20552731148067,1295.4001553303508,13.738984174451364,19.888335412501238,53.54528831761751,0.3588152048683498,65.86593535950877,1,0.3949084395428457,42.22244160656847,0.5466395519657191,ICE1,day,hot,0
26.88319820655562,66.0013503582974,232.97024883592678,135.3552900495705,10.512891847284529,17.047874132845585,18.65796075819833,0.5867256756759485,71.87547382237005,1,0.18223953770900703,44.992275615814435,0.5272708929719506,ICE4,night,hot,0
30.18467104923253,69.45266863117715,276.75696630829776,34.85374548295937,53.57515088791687,19.680435161368827,19.73812065091966,0.2806154221669048,61.974406948968316,1,0.08420151610180716,31.789735899735785,0.5332457172395738,ICE3,night,wet,0
15.52587212425263,57.41505543067121,205.08615294090347,1182.0797376802423,18.57704666412416,16.40662360244127,22.987509004161918,0.6689944318818956,58.76302990326408,1,0.18337220666274243,43.237157779011454,0.48300332278784364,ICE1,night,normal,0
28.32545138283698,28.63490374140792,206.49017400391742,465.01668128007566,4.48568322600238,14.578383575956627,10.10113680819452,0.39507469101948267,59.342669535816725,0,0.05204803056523752,31.017218152979744,0.2815508705010188,ICE3,night,normal,0
33.12312638447904,75.27700845439361,292.5888769770748,435.66932462303,7.793779489939014,13.791483524012044,2.5504927124104007,0.052083573175535025,65.37928064449554,1,0.16163678088232175,32.256154260016494,0.20002730946153974,ICE1,day,wet,0
28.488548474452543,58.48743533598,185.20045718331,120.81239363550452,32.934770165059525,16.869318817141334,37.67324013945778,0.4710911811256778,61.410761505539064,0,0.04775477564743089,32.92221303108652,0.42994069649790057,ICE3,night,hot,0
34.22841324662269,75.74246150922481,268.62341916634415,352.4448407097556,49.561826671551174,16.429874590323934,23.287554564385395,0.4235963944189439,74.28154216241853,0,0.14672471232992057,40.053128915795845,0.46317351330121764,ICE4,day,normal,0
15.609446258378846,51.78811125591972,267.3741514921397,1015.0417920936508,79.68956020037531,16.53901889461491,16.580951546116644,0.27620224361608575,38.91379658603367,2,0.04512884114714881,23.304350327654824,0.3703909954326832,ICE4,night,hot,0
29.799157248288935,81.75103914004491,233.48802628566256,90.270886517928,7.014390425319554,16.151885928405754,40.43741069936664,0.240733110185874,68.03213314621652,0,0.42104227465882305,38.23297589792759,0.33172406247428904,ICE3,night,normal,0
24.03313448880797,82.3996759689775,254.63672813499002,1074.4422219260107,86.75134462057021,18.55970141551955,25.052557945784436,0.6737425181836114,69.49905675168087,0,0.3058123735564336,45.465922262872894,0.6409827613731386,ICE4,night,wet,0
11.947064178589933,69.69404149824335,272.5888579407653,670.6686552497558,11.707105267170634,16.899158447883426,14.479166304379355,0.22775801321583067,47.08909448543296,2,0.1020432810519435,35.142030306843026,0.34178523889474055,ICE3,night,normal,0
21.28552598111788,71.2314924179175,200.9793911606052,429.222285454729,33.15205424527609,15.169544314347547,41.7041422818593,0.6776399909571493,69.2063535703443,3,0.0763979524135176,47.92082758922643,0.5544697725494095,ICE4,night,cold,0
25.271079299776506,81.34126439310012,301.1052029824705,555.121324638984,21.67462684095276,18.918708605932427,31.301036281562823,0.9208490421013515,65.19427120334154,0,0.19658546083981115,39.92319190356504,0.6592127938772468,ICE3,night,hot,0
20.55360771372422,78.92498150786147,223.67717219368987,172.09058739320466,11.312129608864488,16.761953735627188,9.791480848093972,0.38101860739302723,51.82907173689943,1,0.11476692226313037,31.27546402317521,0.37172063286979246,ICE1,night,wet,0
26.876076522650266,57.64337092445269,238.688512123442,330.99865437775566,26.130201932165573,17.887345345320192,16.182209641563837,0.3616449660605859,62.24464915087309,1,0.08945846319966747,35.36857262822282,0.4646608442278417,ICE4,day,wet,0
27.514963366845762,55.7570723454771,228.34126381728325,69.93930435436518,5.77148228954119,18.156196106666172,16.058594155090088,0.403270518322975,62.1357676269405,2,0.05665558609094286,34.62080426009474,0.5019183369635442,ICE4,day,normal,0
21.609544077699002,49.010580737907055,275.75418623347736,321.40101633990713,11.581849888197247,16.14513005812508,29.698212521799128,0.6031304382006081,65.89593137635629,2,0.08411407007438641,44.28638729865729,0.5056081154345632,ICE1,day,normal,0
23.41874152068968,55.87086034036051,221.8382251584755,1556.901745610369,62.90015627810386,19.18131836019127,26.378318683038966,0.44848382048887614,65.64861894883346,2,0.08398982359562684,42.22987742814378,0.6213120803378869,ICE3,day,normal,0
33.256553951860695,53.09021708565373,310.92118721412874,22.664881640997425,14.68892847526637,17.38669797663797,12.25163456262983,0.2865556341956943,76.07607861874754,1,0.4341230895894925,42.81952466688685,0.4657537136737897,ICE1,day,wet,0
35.293582120539604,71.75270662904339,249.89541983900554,1446.0340960948963,180.16460651180233,15.671503624511981,26.79146204941354,0.396187271315716,77.03857744140285,1,0.2989670157236421,41.74499532086325,0.5822776160449853,ICE4,day,wet,1
11.229482871985045,55.642388907654436,295.895369184771,11.566773388971008,37.469115699899405,21.120026898044145,6.6357086411877475,0.2860782071277667,49.163800757516626,0,0.17655715997077004,37.934317885531584,0.4953083187505882,ICE3,night,normal,0
30.400020152813635,92.68084804153702,265.38410626851686,4.167955930059586,11.53051520105866,20.53454873760256,25.2236167098226,0.2758231305609051,54.53065903388982,5,0.11554167301587594,24.130638881076184,0.6260201744363603,ICE4,night,wet,0
38.015626940607454,44.32870253178942,225.18123486384818,13.709249230527995,5.54339481892702,16.950792923848535,11.23989719608562,0.426477522738838,77.8351667249768,1,0.4284810631444704,39.81953978436935,0.49180057596097776,ICE1,day,normal,0
34.0450660071237,72.74288422626587,174.29736690340084,2173.0547334215976,23.704966240856432,15.672510951429745,36.30670312267635,0.5225780419130188,65.94632420981289,1,0.12044214669024449,31.901258202689185,0.440402259324133,ICE3,day,cold,0
19.10130527993378,40.44952899108281,180.64258201142107,792.171665327542,15.719704345454925,13.445653460784166,27.578123539163453,0.7531182623265913,55.97591889963266,1,0.16754482903605916,36.87461361969888,0.3785932556623443,ICE4,day,normal,0
26.291182543008528,42.79870601958545,221.50056687704185,141.71133212068023,21.788019277851507,16.168901730231976,24.289161556372672,0.12359246379939115,62.20105409372082,0,0.04183420436901972,35.909871550712296,0.2850836950297132,ICE1,night,normal,0
32.469078794003096,69.41108705074149,253.35194218583223,24.34486955843092,63.48859410157835,14.987962733558582,2.829983660589591,0.5190670203732233,71.54207420270778,2,0.1426516741098024,39.072995408704685,0.501178856064327,ICE4,day,normal,0
27.921525541910565,69.69492352935254,173.93162354784326,603.1521361923553,18.191458986082637,17.580376067459007,25.94474916326574,0.05,60.324682335219705,1,0.3258983765322612,32.40315679330914,0.3388797907563957,ICE1,night,normal,0
22.334220810647803,63.91985295708925,262.89769912325056,136.02736057508667,99.17329174957652,13.401830934452155,27.274417751093594,0.5181447976833191,56.0898808580852,1,0.1532373377667354,33.7556600474374,0.37630315068108344,ICE3,day,normal,0
21.835615494784975,48.75625193372045,275.17236556021646,371.71230480024303,49.9767633511386,16.90870101299698,43.905135192621195,0.3990322867165407,51.196336886104575,2,0.23551447221488897,29.3607213913196,0.4466204885532355,ICE4,night,cold,0
19.901421254982772,43.26885157094374,214.61866406053298,265.9156422707939,132.48342918033612,13.901625320549236,10.439094238098146,0.6004532282519163,66.38396043803577,0,0.33923005958279234,46.482539183053,0.46077382085902635,ICE3,night,cold,0
34.92644735431422,52.287383755007035,194.62558247458773,68.97048384031827,61.62133127512162,14.413767073497672,39.052120720234726,0.3052568436134053,68.5343729436896,2,0.0791980083904177,33.607925589375384,0.39689761167061266,ICE4,night,normal,0
28.921912480714038,69.40856713762926,209.6119283532458,91.11233059162885,66.840711121306,16.129741336287587,17.445687564278153,0.43668976424903466,68.7232950389154,0,0.35246370231666485,39.801382558201354,0.4485954194556267,ICE4,day,cold,0
22.605472930032203,62.06862820934179,232.57023878635795,85.07424523880916,54.065870088314206,17.90430219814593,26.89009250689059,0.46934680948703045,67.60507406403863,1,0.11201993202848633,44.999601134006426,0.5454600209955901,ICE1,day,hot,0
29.00627268563481,63.494709049006644,215.75892814917603,270.0956274798854,52.080191674404276,14.655100646489892,12.754099186399378,0.40687658228214657,50.879437080574434,0,0.15021979453477816,21.873164394939625,0.29673350329487996,ICE4,day,normal,0
24.808580048952212,54.958065736168976,206.30619566018663,286.17844364661556,39.201451652661675,16.632992491277115,12.941801233390212,0.07726388919006283,55.76202030642766,0,0.2777030829937423,30.953440257475446,0.27859421545602653,ICE4,night,normal,0
22.45739505394057,69.03945465021513,214.3455614987932,1497.1065333805661,37.09670340875646,17.15474759636034,45.800652383242806,0.2610153901380575,51.70290451252921,2,0.2743897021274139,29.24550945858864,0.40320584631226164,ICE1,day,cold,0
21.384872274425376,45.3515970116487,222.79912660527054,902.24267750051,40.70006509342703,18.82817404600748,39.61320690396868,0.5111908664261573,38.44236215388512,6,0.3906467792817243,17.057489879459744,0.6266533279054072,ICE1,day,normal,0
31.527606876283063,83.45246106080354,233.07513761174047,51.853713944976825,29.266864765126225,20.133598604606195,36.95826399187948,0.05,58.865131530481364,1,0.015168823513803614,27.3375246541983,0.44421084361429436,ICE3,night,normal,0
16.16542445727344,69.75750256228862,164.90817744638255,244.5173381953257,54.08091379921323,18.574871108964548,8.283858220096157,0.45165610543415236,60.456177909187346,1,0.15634160247297385,44.29075345191391,0.5380957829926094,ICE4,night,normal,0
25.202567450755325,75.56216148176863,201.4151796730685,1031.0649566105467,2.171204771183514,13.380825766101694,34.099970594244475,0.5305383964690041,57.047971795075725,2,0.3588227020289965,31.8454043443204,0.3293954328423902,ICE1,night,wet,0
22.471951154793114,50.13937938419656,255.6414972664728,358.4458240407037,8.086083945353476,15.687538088539505,38.28427244979189,0.1312043513570757,56.17477599681402,0,0.22026311930045386,33.7028248420209,0.23238283802461593,ICE3,day,normal,0
34.4728090630899,45.90763620428325,171.91536558292344,39.7993794021037,43.040215495998666,15.443152792753192,15.579051427350063,0.41776647725668925,72.66094089021806,1,0.17148781776939592,38.18813182712816,0.44172349647948433,ICE1,day,hot,0
19.723285422778456,79.3573499617153,260.1583277360096,98.95020499756187,27.682249860480017,18.141473151917207,68.05751823730044,0.22749162496155315,62.63912516662282,0,0.2103817993871242,42.91583974384436,0.4033228495452871,ICE3,night,normal,0
26.715716940766676,81.14391327870666,266.0156313303258,832.3956395630287,24.31107870008737,20.195001819915987,27.57925665048406,0.2979897835894159,65.73781490684787,0,0.10457810391592023,39.0220979660812,0.5165567619177435,ICE3,day,cold,0
27.96560268347492,75.75205067277588,302.2590859846398,133.0262762120777,0.07658710876295212,17.327201541990206,21.59178595244661,0.3754091174721964,58.44933409319751,1,0.17300542817306505,30.483731409722587,0.40874662824910096,ICE3,day,normal,0
29.579008448975166,65.86850875597689,186.32960675953848,110.39463353677874,111.13238819931497,15.486231885980054,20.378686952560265,0.606042745809967,56.8271214132522,0,0.25633354480032305,27.248112964277034,0.46868028543202,ICE1,day,normal,0
20.26571926233139,75.78581229230885,231.6711929697613,233.7080242008821,100.74498219729622,17.697546171014213,38.80987771266703,0.7380015464551029,58.35372074149127,1,0.3042841475682664,38.088001479159885,0.6270234973977659,ICE3,night,normal,0
25.139068551442822,60.30507632966297,184.7278850940594,6.594184050577755,68.0764250347076,18.651953371906618,46.137326967931145,0.4238286760449304,58.87508897175119,2,0.3398108335561851,33.736020420308364,0.5701456188430524,ICE4,night,normal,0
22.812031576837978,61.67933736509869,231.41824948571667,992.9811205526755,27.713870222393908,17.70621968388902,55.04643051494601,0.41395160633192335,54.81741205663821,2,0.5842320023671018,32.00538047980024,0.4777527121961516,ICE1,night,normal,0
24.702961821112254,55.217500678151524,230.22491134642647,1214.4616805694752,56.17217742815443,17.734890136346692,28.027382082133368,0.22012546064918184,64.92544629618929,2,0.14119370977257822,40.22248447507704,0.4825668067612197,ICE4,night,normal,0
21.684877915922204,40.766065992968294,236.11490959609387,894.2277619297156,16.779025353982973,17.01015000602008,20.043296810182266,0.5065412046094661,63.10753385693897,1,0.03495695570004189,41.42265594101677,0.4710305610744312,ICE1,night,normal,0
30.295557967781487,47.990938380096914,204.70607083022378,366.8134759394188,52.48223046304333,17.036091112741165,35.90704009911821,0.47925851864118696,80.15766664241919,4,0.2590644908939233,49.862108674637696,0.6578476708793173,ICE3,day,normal,0
33.304220020125925,63.41143866144687,160.1579525443134,176.04256779371147,19.789532488617766,15.358874010476152,37.96508126956279,0.5322395272086046,72.23413538807927,0,0.16171658487997173,38.92991536795334,0.4207692603012252,ICE4,night,normal,0
28.649428645705573,63.297383450502196,296.4202750268289,436.968936208088,26.303097367679026,16.841034488832168,49.51763838024823,0.05,45.20860615258162,1,0.09413779329269387,16.55917750687605,0.2566799573417015,ICE3,night,normal,0
39.09767284234515,93.111655931879,274.96421393927625,894.5027620855121,14.65479303316371,16.84759285857244,18.613610610037412,0.20426365907707825,56.348547890236375,1,0.2844843850144841,17.250875047891228,0.33987697659507304,ICE3,day,wet,0
27.9353588209944,53.024840680976226,287.6769520761492,321.9727202882806,100.65077465570127,16.59052920218912,17.16016012861054,0.4091507113824853,64.30843701017648,0,0.28873132212429886,36.37307818918208,0.47044154824699974,ICE4,night,normal,0
33.40574399624185,35.054836239823615,227.43019478280758,382.59139925025124,3.758489366071755,15.352954362443047,14.36893386764925,0.16546846127828713,71.67568048162988,3,0.18960012624552333,38.26993648538803,0.382970777940826,ICE1,day,hot,0
34.90320620610349,74.53641400124903,191.97586592918506,508.6323237185882,365.0,19.064873583928893,9.519753311950804,0.1748904582607974,64.59841837517303,0,0.38787749209396727,29.695212169069535,0.7286172777125912,ICE1,day,wet,0
26.03131081543893,69.75435117931278,206.0717106393406,201.41413740445265,81.49234755210027,16.351115362435948,31.268285048052952,0.0974228418192793,50.101929395779365,1,0.050856288927777535,24.070618580340437,0.32040223630879866,ICE3,day,hot,0
20.355951304564655,48.46268519728443,258.05543530510033,219.0040220023847,73.28855699539082,17.35872297842401,28.019627850400656,0.08573170033943617,46.96410072511627,0,0.05969961391648652,26.608149420551612,0.3052376202616796,ICE4,day,wet,0
20.46009172352307,45.366335004045474,194.95675539424568,95.40420402285113,49.89098284830183,16.588526591130137,36.79974493515708,0.17734960930668697,57.05058025048247,3,0.10894433839135283,36.5904885269594,0.4184310715876514,ICE4,day,normal,0
28.530904597691663,89.6225433159466,226.03072854906205,496.9712836768939,116.85364766040934,18.11459472068298,26.849729144203504,0.05009568864347502,56.48278055544023,2,0.09799090911036712,27.951875957748566,0.46365829577421586,ICE4,day,wet,0
35.02106339278794,47.859305902097105,280.3430258617716,234.03632666069802,71.018431873434,16.300468942106406,51.832060653056175,0.26598690700126026,73.71268168679734,1,0.14333373848053696,38.6916182940094,0.4564109951988014,ICE3,night,normal,0
19.183748294091217,66.4804614865189,269.46911909265657,459.12812111242823,22.07169299569367,13.875637359258704,16.83457358492701,0.31320271540532574,55.3247585173876,2,0.4302750878856384,36.141010223296384,0.29073223293123773,ICE3,day,normal,0
28.20503592684425,60.508164040846474,232.6212623978541,235.45253655246728,69.68897900153108,17.296406269163015,14.150198922968615,0.24929628242598212,68.31104974179287,1,0.4455595934864857,40.106013814948625,0.4680304826112625,ICE1,day,normal,0
9.831694519306982,68.44918489706164,184.23090696316137,116.92207748318741,3.5324759802217023,15.494006437892553,16.088185541768308,0.5461068722445603,50.00813614142242,0,0.35854468133032896,40.17644162211543,0.3279661640320434,ICE1,night,cold,0
28.962214128470098,73.98279082151443,266.17494001337377,296.18819498855197,16.50009616229282,15.887811292675627,40.058128436865424,0.4382274387363143,67.82107938487216,0,0.06183361294581457,38.85886525640207,0.3914903294261497,ICE3,night,normal,0
25.210440010799946,34.74841294788469,239.69003888364495,62.328137630290904,39.75581123779076,21.073944455900012,24.101681470564692,0.3660079144818654,53.34720001591675,2,0.424938735526289,28.136760005116802,0.6010015262583834,ICE1,day,hot,0
20.693740901000712,20.0,224.25360753130136,35.20976939490636,6.506126722941459,17.727640270734007,31.963608902683273,0.40007300033309756,59.18044737895984,1,0.12359022966325671,38.48670647795913,0.44104951082913824,ICE4,day,normal,0
26.815936764438245,89.02536221217441,233.4079026130485,97.65013360802946,122.77124060745861,15.898751792018128,16.17955705125097,0.8566125503298859,73.17165839982812,0,0.16307226425617388,46.35572163538987,0.6397804610276026,ICE1,night,hot,1
21.886482301201106,43.26199207395898,238.3149403002219,1065.7647093187022,33.992988670615524,19.180661248584563,37.1720740846076,0.6136036374420886,66.4095069722163,2,0.21957045712140133,44.5230246710152,0.651243829926882,ICE1,day,normal,0
30.284153739611476,40.367183788980256,194.57988317888845,12.857922617810992,122.42330190789585,16.938344604271915,6.911557379640492,0.5890054109659659,58.1416639503161,0,0.05415636845221189,27.857510210704625,0.5360925336937392,ICE3,day,cold,0
25.282955941976095,55.637091966585395,227.22681785338222,765.4180288696484,34.811695261846154,19.91709338482102,59.42173753607114,0.3584868086853028,71.18293269821078,2,0.050737843883214145,45.89997675623468,0.6191304336483411,ICE1,night,normal,0
24.0178450046078,70.92633831673096,177.0786638190297,2541.355584143265,17.485980261995902,15.84913135381145,13.887658279132184,0.5790656178594733,50.54196489262326,3,0.2994868254511004,26.524119888015463,0.4622309613900279,ICE3,night,normal,0
21.73729210920404,46.34183963297865,320.0,600.0879529223583,149.42127907596705,16.575000992148823,22.18140596778838,0.35056847759360166,66.09792934908918,1,0.20574064869247416,44.36063723988514,0.5331050505187319,ICE4,day,wet,0
23.050656004100237,45.46538737109726,264.63383050352746,384.7461032086632,57.252938281762155,16.385299690288235,43.16551401912286,0.21598364940344075,61.67671957212742,0,0.4397926432505204,38.62606356802718,0.35221909040126453,ICE3,day,wet,0
23.941639491371134,73.37658725671938,268.8502365201126,4.187121151184842,42.27565716173826,18.459584368517106,54.61194795785153,0.5461150008965517,67.18556540260958,1,0.04804312300216408,43.24392591123845,0.5798165124575669,ICE3,day,hot,0
24.765071705055483,59.15178970571037,258.26457050578534,341.7055768469722,58.550684604000665,16.306069041356512,39.38376514371494,0.45262142495436286,77.39353125575215,1,0.3328467398843841,52.62845955069667,0.5195170379792406,ICE3,day,normal,0
32.48721817042593,51.161359073566274,265.987198782477,539.2493153282904,60.788253345990555,16.23737299423322,25.563866165025477,0.3822248832082371,77.9536198958504,0,0.20102984550490918,45.46640172542446,0.4668736633804329,ICE3,night,hot,0
26.844608942080914,68.77890470073577,207.10321560018863,357.32570022883147,44.08050002539278,17.336475270652958,45.18367984731839,0.6929836958542808,64.4305995398439,1,0.2909504604287043,37.58599059776299,0.5725302202396798,ICE3,night,hot,0
25.093012082055807,49.499615450221626,194.55164534809427,343.33548839925163,43.35308291503845,17.691479666481836,19.289789981304853,0.4018460628203435,60.41098632803984,1,0.3274563954196045,35.31797424598403,0.477566578623229,ICE3,day,cold,0
35.700999360644495,45.74131609296656,320.0,131.09443700714806,131.4348378453117,12.0,22.043174325182694,0.23893232792918526,57.63638457869245,1,0.32117419940550157,21.935385218047955,0.26658284058460757,ICE3,night,cold,0
31.78382824585472,63.233434906884476,284.6260760533518,150.46162916848755,59.38815574841985,18.70466493266983,33.40305591391223,0.7699717959201557,79.43249518727153,2,0.2109796435390493,47.648666941416806,0.7561063505113378,ICE1,night,normal,1
29.664905112223156,84.25852505924934,312.2462253740016,223.25989889858838,46.313085974642505,18.275112867631456,43.55050252992731,0.38239964058555176,59.47369488431875,2,0.21158717670603758,29.808789772095597,0.525207151685058,ICE1,day,hot,0
29.714378745268327,82.8013990967283,213.81560134931448,223.39598211353479,11.184561759769114,17.147777299301566,23.150559309182515,0.19102361593904119,70.6220746043064,0,0.031137949468304844,40.90769585903808,0.36943128057158764,ICE1,night,normal,0
25.70468093282172,48.05943031279092,221.61416939562744,820.5088425330521,130.88774475443378,13.355984389736209,12.261367665159044,0.44519955333746253,63.851041762398836,0,0.23068877202049395,38.14636082957712,0.3783464736313678,ICE4,day,normal,0
33.66654879001005,62.897263682732465,154.620282911789,396.01617867048617,64.49580162372453,17.964783044244246,43.556143876225704,0.5431687713408409,69.85074681186352,2,0.09209141573328418,36.18419802185347,0.6211777408413857,ICE3,day,hot,0
20.274405253795216,73.27466291698526,200.0218617408391,120.33820585117056,43.79277262329512,15.157614122278373,29.909375694979857,0.34095060004510497,52.32596476696947,2,0.20638706807875012,32.051559513174254,0.3576916848278012,ICE3,day,cold,0
19.639647907075638,33.34723838661272,215.6344136964959,291.01980664623835,40.85898023521633,17.56566108682811,20.905827609128487,0.24088144937743408,56.403967454835644,1,0.1963182574912685,36.76431954776001,0.40334694510333574,ICE1,day,hot,0
25.489578685748643,67.17977752397287,147.4462223684111,1.2425370597237697,1.9840296352594258,20.51862075852541,70.62742098018389,0.4615274839169916,72.249685780047,0,0.3674142381224795,46.76010709429836,0.5874930357839302,ICE1,day,hot,0
26.377318752919276,73.43372868984326,287.2258361912757,31.365779196558766,15.661453299805336,15.164392069075909,15.482176747221265,0.21271058651393046,61.29242608571085,1,0.072617781756563,34.91510733279158,0.2962554368472377,ICE1,day,normal,0
34.06775792867395,68.57118676175602,216.34173923547613,34.952157380030954,19.379399164189287,15.85594177126419,12.499908557474804,0.12405323135076562,55.56279726698159,3,0.12827509340659107,21.49503933830764,0.33960234111991466,ICE3,day,normal,0
18.05355534305195,50.56720176882531,272.8780154112098,1789.4962014134583,127.299958535838,19.424484311492762,1.5755629974351617,0.21515380102476356,48.910719091777295,1,0.41859452634539523,30.857163748725345,0.515474103510555,ICE3,day,cold,0
36.15139280806588,57.70036192744916,242.20805838085494,190.80555386268858,10.492568464952784,16.966113378508684,33.397008125492775,0.6388019902239661,65.04929090403034,1,0.301764113637078,28.897898095964464,0.5134476594804039,ICE3,day,cold,0
36.49655405033053,65.15867361556433,236.03901991256484,98.35473618766855,41.35243444599206,19.12849036478262,46.04866939555882,0.4482171685412326,82.9336478559311,0,0.1932305289634575,46.43709380560057,0.6052230942924195,ICE3,day,hot,1
17.96298757849926,72.88216410450732,219.4666690271179,412.94912229351456,176.22466160275218,17.45032994344233,25.012739312744486,0.5488185460334608,35.669725306894335,4,0.1685772119376457,17.706737728395076,0.6289387274916173,ICE3,day,normal,1
23.847147313356405,51.510432450818705,231.66488946206522,567.8594268558767,106.96323845921401,14.998685131598005,50.844891446117025,0.25794806496912925,51.97745791460191,1,0.29870046378579296,28.1303106012455,0.3476082227246895,ICE4,night,hot,0
29.131971823216205,63.16587893172239,169.4236847022317,173.1072974061749,70.60083897749135,19.48132443015797,50.226211692340414,0.46294562666479144,61.3775356116891,2,0.2764699659816481,32.24556378847289,0.6276523958183317,ICE3,night,normal,0
36.394980242727854,57.239642220780866,273.43944687191976,284.63714029813787,91.43978662889086,18.57908055472796,15.315078191226943,0.7547711658216419,91.56074754758697,1,0.2529524947775829,55.165767304859116,0.7909559629343039,ICE3,night,hot,1
28.49317177262539,56.39805339886321,262.990018510038,87.26747030556376,18.455595212473057,19.88347159029662,10.669475470129077,0.395997804789602,56.50452703549726,1,0.1530285320904456,28.01135526287187,0.5252536724354149,ICE3,day,wet,0
33.55818779492023,67.88638027157563,239.43454727618303,1578.773332108077,122.75033883528144,18.082624641831444,46.90380913026513,0.6281594435473193,67.32794220747444,0,0.46492884011355967,33.76975441255421,0.6307062397679843,ICE4,night,normal,0
18.28788063122262,61.78998830354808,301.51551337886156,490.6575208262812,5.3330748196736595,16.85728846193835,21.09170429479346,0.20028896960772222,62.74979898533411,2,0.13665214775047116,44.46191835411149,0.38794482158270027,ICE4,day,cold,0
23.944853873689237,54.41769283683446,215.2511806961968,477.91425138728016,97.12421606277381,15.208453972603454,57.99480063216195,0.44356691801066117,47.86141681312768,2,0.05586632182458678,23.916562939438446,0.421621779506943,ICE1,day,normal,0
23.618061514086282,63.16139648747167,320.0,2287.8865960161434,86.89633358553809,16.43961495173732,49.417253482085485,0.7340827617922799,49.91623914646655,2,0.08543440662346273,26.29817763238027,0.561889850004826,ICE3,night,hot,0
26.145524273310908,65.8930397882113,294.9041085538582,359.9410207799065,112.00761982149531,14.64941192248243,40.464544578779744,0.4847054731356649,60.61416872064384,1,0.08865830350566532,34.468644447332935,0.4444904786495138,ICE3,night,wet,0
21.263453575741096,75.89019339782652,199.82395708436476,326.1765528255108,20.775698355198617,20.50425414435036,14.645254280677284,0.8228152396725474,60.04000962866959,3,0.20405018126415508,38.77655605292849,0.7650394690064292,ICE4,day,normal,0
34.980359002808015,67.4551535034045,268.03524393111013,903.3163323703973,227.5166066625538,12.83252579947143,18.143495381312025,0.3365595949286329,75.76365603612473,0,0.13614044395211922,40.783297033316714,0.4555961390736604,ICE4,day,normal,0
